worker_id,platform,avg_daily_income,weekly_deliveries,active_days,rating,income_std,account_age_months,cancel_rate,monthly_income,default_risk
GW14291,Zomato,851,20,12,3.8,252,22,0.02,10212,0
GW14292,Swiggy,411,29,23,4.9,192,14,0.16,9453,1
GW14293,Swiggy,916,32,16,3.9,174,21,0.14,14656,0
GW14294,Swiggy,776,22,20,4.7,343,25,0.23,15520,1
GW14295,Zomato,614,44,15,3.8,367,21,0.27,9210,1
GW14296,Zomato,793,26,29,3.3,340,8,0.2,22997,1
GW14297,Zomato,674,19,12,4.5,289,26,0.22,8088,0
GW14298,Swiggy,824,49,16,3.8,158,10,0.12,13184,0
GW14299,Swiggy,613,47,13,3.8,321,34,0.18,7969,1
GW14300,Zomato,357,23,9,4.5,241,13,0.17,3213,1
GW14301,Swiggy,263,28,14,3.8,192,16,0.29,3682,1
GW14302,Zomato,272,41,24,3.4,273,29,0.22,6528,1
GW14303,Swiggy,872,65,19,3.9,113,32,0.09,16568,0
GW14304,Swiggy,570,63,8,4.7,300,18,0.27,4560,0
GW14305,Swiggy,759,42,22,3.4,129,29,0.17,16698,1
GW14306,Zomato,921,66,28,4.2,402,18,0.06,25788,0
GW14307,Swiggy,290,52,18,3.4,217,4,0.25,5220,1
GW14308,Swiggy,1043,34,17,3.3,362,23,0.16,17731,1
GW14309,Swiggy,553,34,23,3.9,214,17,0.03,12719,0
GW14310,Swiggy,905,23,16,4.4,280,31,0.12,14480,0
GW14311,Swiggy,664,54,19,3.7,430,19,0.15,12616,1
GW14312,Swiggy,699,53,29,4.0,81,35,0.09,20271,0
GW14313,Zomato,1049,63,22,4.1,123,29,0.1,23078,0
GW14314,Swiggy,643,47,23,4.7,449,27,0.05,14789,0
GW14315,Zomato,914,45,8,4.7,438,22,0.22,7312,1
GW14316,Zomato,843,33,13,3.2,433,10,0.03,10959,1
GW14317,Swiggy,614,50,20,3.9,325,24,0.09,12280,1
GW14318,Swiggy,987,69,8,4.4,105,6,0.07,7896,0
GW14319,Zomato,678,48,20,4.7,140,23,0.14,13560,0
GW14320,Swiggy,401,48,12,3.3,348,29,0.24,4812,1
GW14321,Swiggy,508,22,10,4.3,432,31,0.1,5080,0
GW14322,Swiggy,1079,11,19,4.7,99,22,0.26,20501,0
GW14323,Zomato,840,43,17,3.7,108,3,0.26,14280,1
GW14324,Zomato,956,69,16,3.6,133,6,0.13,15296,0
GW14325,Zomato,472,24,24,4.0,446,17,0.25,11328,1
GW14326,Zomato,515,67,13,4.9,157,2,0.1,6695,0
GW14327,Swiggy,479,57,21,4.4,343,22,0.08,10059,1
GW14328,Swiggy,688,68,10,4.0,204,6,0.26,6880,0
GW14329,Swiggy,399,11,25,3.2,411,24,0.21,9975,1
GW14330,Swiggy,1159,61,14,4.2,341,24,0.08,16226,0
GW14331,Swiggy,706,34,16,3.8,153,16,0.02,11296,0
GW14332,Swiggy,385,14,22,3.5,438,34,0.23,8470,1
GW14333,Swiggy,884,43,26,4.1,100,7,0.1,22984,0
GW14334,Swiggy,1119,61,23,3.8,419,22,0.04,25737,1
GW14335,Swiggy,648,48,26,3.3,76,21,0.09,16848,0
GW14336,Zomato,871,14,26,4.5,108,17,0.14,22646,0
GW14337,Zomato,392,52,24,4.5,359,21,0.07,9408,1
GW14338,Zomato,1197,17,13,4.3,376,27,0.03,15561,0
GW14339,Swiggy,319,58,8,4.7,313,21,0.11,2552,1
GW14340,Swiggy,303,23,26,3.6,64,22,0.16,7878,1
GW14341,Swiggy,1093,38,22,3.7,334,28,0.24,24046,1
GW14342,Swiggy,1187,39,10,4.0,280,26,0.24,11870,0
GW14343,Swiggy,652,46,24,3.3,250,11,0.06,15648,0
GW14344,Zomato,801,13,13,4.8,242,25,0.15,10413,0
GW14345,Zomato,958,44,11,4.1,56,4,0.26,10538,0
GW14346,Swiggy,276,16,15,3.8,211,12,0.02,4140,1
GW14347,Swiggy,1091,35,29,4.1,315,3,0.15,31639,0
GW14348,Swiggy,548,41,11,3.8,428,7,0.16,6028,1
GW14349,Swiggy,941,52,28,3.7,154,22,0.25,26348,1
GW14350,Swiggy,807,42,9,4.0,353,33,0.15,7263,0
GW14351,Swiggy,903,63,17,4.1,119,2,0.04,15351,0
GW14352,Swiggy,569,33,19,4.0,253,2,0.21,10811,0
GW14353,Swiggy,694,59,8,4.2,409,5,0.17,5552,1
GW14354,Swiggy,347,63,19,4.6,346,20,0.15,6593,1
GW14355,Swiggy,375,68,17,3.3,408,31,0.09,6375,1
GW14356,Swiggy,307,10,19,4.7,127,22,0.03,5833,0
GW14357,Zomato,426,38,26,3.6,444,27,0.28,11076,1
GW14358,Swiggy,968,57,10,3.7,317,15,0.25,9680,1
GW14359,Zomato,534,54,29,4.3,260,31,0.28,15486,0
GW14360,Zomato,915,47,26,5.0,219,13,0.28,23790,0
GW14361,Zomato,276,47,14,3.2,269,6,0.06,3864,1
GW14362,Zomato,700,30,28,4.4,102,29,0.1,19600,0
GW14363,Zomato,572,32,8,4.5,260,25,0.15,4576,0
GW14364,Zomato,924,55,20,4.2,94,25,0.13,18480,0
GW14365,Swiggy,499,14,16,3.2,148,4,0.29,7984,1
GW14366,Swiggy,949,39,23,4.3,72,7,0.1,21827,0
GW14367,Zomato,619,49,25,3.4,129,11,0.05,15475,0
GW14368,Zomato,1095,27,22,3.3,278,22,0.14,24090,0
GW14369,Zomato,339,15,27,4.5,109,4,0.16,9153,1
GW14370,Zomato,380,14,22,4.5,70,10,0.13,8360,0
GW14371,Zomato,1178,51,22,4.8,108,8,0.24,25916,0
GW14372,Zomato,1059,27,17,3.2,217,12,0.15,18003,0
GW14373,Zomato,774,68,25,3.9,306,25,0.1,19350,1
GW14374,Swiggy,278,22,22,3.2,415,29,0.15,6116,1
GW14375,Zomato,1026,64,19,3.9,293,6,0.27,19494,1
GW14376,Zomato,793,29,8,4.1,278,6,0.26,6344,0
GW14377,Zomato,911,47,20,4.2,65,13,0.2,18220,0
GW14378,Zomato,335,30,24,3.8,338,25,0.2,8040,1
GW14379,Swiggy,307,13,24,4.5,71,12,0.18,7368,1
GW14380,Swiggy,306,22,14,3.9,372,8,0.08,4284,1
GW14381,Zomato,643,27,18,4.1,244,8,0.19,11574,0
GW14382,Zomato,274,22,19,4.6,92,28,0.18,5206,1
GW14383,Swiggy,439,22,16,3.5,112,22,0.17,7024,1
GW14384,Swiggy,325,48,22,3.8,438,3,0.24,7150,1
GW14385,Zomato,620,46,8,4.1,413,18,0.02,4960,0
GW14386,Zomato,1148,44,29,4.6,74,10,0.14,33292,0
GW14387,Zomato,1100,47,18,4.0,343,21,0.03,19800,0
GW14388,Zomato,986,49,12,3.3,230,29,0.24,11832,1
GW14389,Swiggy,755,36,26,5.0,193,34,0.08,19630,0
GW14390,Swiggy,1192,67,25,4.5,273,11,0.12,29800,0
GW14391,Swiggy,432,35,25,4.5,142,14,0.11,10800,0
GW14392,Zomato,403,21,25,4.0,119,33,0.28,10075,1
GW14393,Swiggy,518,11,27,4.2,443,35,0.11,13986,0
GW14394,Zomato,1152,52,14,5.0,447,17,0.03,16128,0
GW14395,Swiggy,1179,67,21,4.3,408,4,0.02,24759,0
GW14396,Swiggy,527,69,8,3.6,389,27,0.07,4216,1
GW14397,Zomato,589,29,27,4.9,374,20,0.04,15903,0
GW14398,Swiggy,1124,44,16,4.2,376,7,0.24,17984,1
GW14399,Zomato,272,64,23,3.2,409,24,0.21,6256,1
GW14400,Swiggy,681,19,13,4.2,359,25,0.23,8853,1
GW14401,Swiggy,775,17,14,3.3,361,12,0.16,10850,1
GW14402,Swiggy,855,49,25,4.1,362,23,0.15,21375,0
GW14403,Swiggy,592,55,8,4.7,192,21,0.11,4736,0
GW14404,Zomato,1128,45,23,4.2,431,5,0.25,25944,1
GW14405,Swiggy,301,40,25,3.9,261,18,0.01,7525,1
GW14406,Swiggy,588,24,25,4.8,65,16,0.16,14700,0
GW14407,Swiggy,1184,51,26,4.9,282,33,0.12,30784,0
GW14408,Zomato,290,27,20,3.8,198,7,0.05,5800,1
GW14409,Zomato,925,63,26,4.1,380,10,0.22,24050,1
GW14410,Swiggy,767,24,10,5.0,117,4,0.09,7670,0
GW14411,Zomato,656,28,27,3.5,202,20,0.13,17712,0
GW14412,Zomato,387,33,24,3.7,371,12,0.09,9288,1
GW14413,Zomato,348,44,18,4.0,371,16,0.19,6264,1
GW14414,Swiggy,590,11,24,3.4,268,18,0.01,14160,0
GW14415,Zomato,985,22,19,3.7,144,3,0.2,18715,1
GW14416,Zomato,565,54,19,4.2,352,35,0.13,10735,0
GW14417,Zomato,791,66,27,3.6,249,28,0.22,21357,1
GW14418,Zomato,474,18,23,4.4,161,7,0.25,10902,1
GW14419,Zomato,1087,66,8,3.8,377,26,0.16,8696,1
GW14420,Swiggy,510,44,27,3.4,182,29,0.26,13770,1
GW14421,Zomato,496,11,20,4.6,412,8,0.05,9920,1
GW14422,Swiggy,328,55,9,4.2,246,24,0.02,2952,0
GW14423,Zomato,946,25,23,4.7,97,9,0.27,21758,0
GW14424,Swiggy,1060,55,14,3.8,215,2,0.04,14840,0
GW14425,Swiggy,941,45,29,3.2,376,26,0.06,27289,1
GW14426,Zomato,722,11,9,3.3,323,12,0.05,6498,1
GW14427,Zomato,326,25,25,4.6,74,20,0.06,8150,0
GW14428,Swiggy,511,17,24,3.9,116,20,0.27,12264,1
GW14429,Swiggy,990,67,23,5.0,138,25,0.26,22770,0
GW14430,Swiggy,251,10,27,4.7,144,28,0.09,6777,0
GW14431,Zomato,266,27,25,3.2,415,20,0.21,6650,1
GW14432,Zomato,593,63,28,4.8,354,2,0.24,16604,1
GW14433,Swiggy,261,50,27,3.6,129,5,0.05,7047,1
GW14434,Zomato,1189,35,23,4.1,357,34,0.08,27347,0
GW14435,Zomato,943,53,8,4.1,369,23,0.15,7544,0
GW14436,Swiggy,1095,14,28,3.3,391,34,0.19,30660,1
GW14437,Zomato,256,30,12,3.4,164,16,0.13,3072,1
GW14438,Swiggy,495,44,22,4.0,174,1,0.24,10890,1
GW14439,Zomato,1177,49,20,4.4,270,16,0.3,23540,0
GW14440,Swiggy,406,37,12,3.7,253,19,0.26,4872,1
GW14441,Swiggy,423,63,25,4.1,167,19,0.26,10575,1
GW14442,Swiggy,736,35,27,3.9,92,34,0.07,19872,0
GW14443,Swiggy,1090,41,12,4.3,368,30,0.27,13080,1
GW14444,Zomato,1095,69,23,4.0,434,9,0.3,25185,1
GW14445,Swiggy,942,57,18,4.7,203,15,0.17,16956,0
GW14446,Swiggy,530,59,18,5.0,251,10,0.23,9540,0
GW14447,Zomato,558,53,29,4.8,330,3,0.18,16182,1
GW14448,Swiggy,486,53,10,3.5,138,16,0.3,4860,1
GW14449,Swiggy,406,30,26,4.0,156,15,0.19,10556,1
GW14450,Zomato,500,13,17,4.0,181,9,0.15,8500,0
GW14451,Zomato,470,68,9,4.7,387,3,0.06,4230,1
GW14452,Swiggy,587,51,24,3.8,109,6,0.25,14088,1
GW14453,Swiggy,472,50,10,4.2,348,27,0.07,4720,1
GW14454,Zomato,460,45,10,4.3,121,7,0.21,4600,1
GW14455,Swiggy,586,33,15,3.4,312,15,0.08,8790,1
GW14456,Swiggy,383,42,23,4.2,439,33,0.21,8809,1
GW14457,Swiggy,1093,14,19,3.6,198,24,0.02,20767,0
GW14458,Swiggy,1183,66,29,3.6,51,24,0.06,34307,0
GW14459,Zomato,1020,12,26,3.7,446,19,0.22,26520,1
GW14460,Zomato,744,20,8,3.4,81,23,0.18,5952,1
GW14461,Zomato,796,54,26,3.3,254,28,0.17,20696,1
GW14462,Zomato,432,41,11,4.4,78,4,0.04,4752,0
GW14463,Swiggy,1064,31,24,4.9,182,25,0.26,25536,0
GW14464,Swiggy,410,20,26,4.4,167,15,0.19,10660,1
GW14465,Zomato,854,67,11,3.8,395,5,0.18,9394,1
GW14466,Swiggy,636,47,22,3.8,401,2,0.29,13992,1
GW14467,Swiggy,446,68,14,4.2,161,21,0.17,6244,1
GW14468,Zomato,1076,31,27,4.8,66,12,0.24,29052,0
GW14469,Zomato,967,13,24,3.6,448,12,0.07,23208,1
GW14470,Swiggy,733,48,29,4.0,256,9,0.11,21257,0
GW14471,Zomato,751,12,16,4.1,288,5,0.2,12016,0
GW14472,Zomato,738,63,14,4.9,250,18,0.19,10332,0
GW14473,Swiggy,601,19,11,4.2,338,1,0.04,6611,0
GW14474,Zomato,779,46,24,4.6,428,29,0.03,18696,0
GW14475,Swiggy,483,28,22,3.4,315,35,0.07,10626,1
GW14476,Swiggy,1143,27,16,3.8,224,20,0.16,18288,1
GW14477,Zomato,1094,37,23,4.3,412,20,0.23,25162,1
GW14478,Zomato,827,40,13,4.4,178,31,0.12,10751,0
GW14479,Swiggy,1005,26,24,4.8,89,22,0.08,24120,0
GW14480,Swiggy,658,33,14,4.3,422,12,0.18,9212,1
GW14481,Swiggy,525,10,24,3.7,122,6,0.04,12600,0
GW14482,Zomato,960,14,21,4.2,71,3,0.06,20160,0
GW14483,Swiggy,708,41,22,4.5,75,31,0.14,15576,0
GW14484,Swiggy,702,62,27,4.6,340,20,0.29,18954,1
GW14485,Swiggy,662,26,28,4.9,82,2,0.1,18536,0
GW14486,Swiggy,267,66,25,3.5,59,30,0.26,6675,1
GW14487,Swiggy,321,30,26,4.4,238,16,0.29,8346,1
GW14488,Zomato,916,50,25,3.6,172,34,0.25,22900,1
GW14489,Swiggy,627,52,21,3.8,245,25,0.14,13167,0
GW14490,Swiggy,931,31,27,3.5,388,20,0.25,25137,1
GW14491,Zomato,1083,48,12,4.6,184,3,0.02,12996,0
GW14492,Zomato,604,48,14,4.8,189,17,0.26,8456,0
GW14493,Swiggy,1043,43,19,3.3,140,17,0.15,19817,0
GW14494,Swiggy,400,23,24,4.7,332,22,0.14,9600,1
GW14495,Zomato,510,25,26,3.6,134,30,0.22,13260,1
GW14496,Swiggy,329,14,23,4.1,359,25,0.28,7567,1
GW14497,Zomato,355,27,9,4.5,388,3,0.08,3195,1
GW14498,Swiggy,772,13,19,4.1,164,19,0.13,14668,0
GW14499,Swiggy,652,53,24,3.6,422,8,0.2,15648,1
GW14500,Swiggy,969,60,28,4.8,56,18,0.19,27132,0
GW14501,Zomato,1157,37,10,4.3,383,10,0.08,11570,0
GW14502,Zomato,379,54,15,4.9,250,21,0.02,5685,0
GW14503,Swiggy,420,36,12,4.7,86,34,0.06,5040,0
GW14504,Swiggy,655,15,28,4.8,355,18,0.02,18340,0
GW14505,Swiggy,1171,20,24,3.9,430,34,0.03,28104,1
GW14506,Swiggy,282,56,28,5.0,442,34,0.08,7896,1
GW14507,Zomato,785,30,21,4.7,438,31,0.22,16485,1
GW14508,Swiggy,446,26,21,3.8,103,16,0.08,9366,1
GW14509,Zomato,1166,40,11,4.8,97,34,0.08,12826,0
GW14510,Zomato,295,43,22,4.6,314,35,0.19,6490,1
GW14511,Zomato,523,22,9,4.5,229,20,0.17,4707,0
GW14512,Zomato,992,32,28,3.2,284,26,0.16,27776,1
GW14513,Swiggy,382,66,11,3.2,79,3,0.2,4202,1
GW14514,Swiggy,513,10,24,4.5,383,9,0.11,12312,0
GW14515,Swiggy,846,13,10,3.7,237,22,0.01,8460,0
GW14516,Swiggy,616,39,29,3.3,308,3,0.13,17864,1
GW14517,Swiggy,1074,40,28,3.7,229,13,0.12,30072,0
GW14518,Swiggy,254,56,23,4.7,201,34,0.23,5842,1
GW14519,Zomato,518,25,19,4.0,205,12,0.04,9842,0
GW14520,Swiggy,1100,52,27,4.3,216,15,0.24,29700,0
GW14521,Zomato,982,12,10,4.6,232,9,0.22,9820,0
GW14522,Zomato,955,21,12,3.8,380,14,0.11,11460,1
GW14523,Zomato,670,21,23,3.2,258,26,0.19,15410,1
GW14524,Swiggy,595,20,14,3.8,131,27,0.16,8330,1
GW14525,Swiggy,1174,25,27,4.9,258,34,0.07,31698,0
GW14526,Swiggy,318,38,23,4.1,202,32,0.27,7314,1
GW14527,Swiggy,1049,62,24,4.2,410,16,0.07,25176,0
GW14528,Swiggy,607,30,9,4.6,319,31,0.05,5463,0
GW14529,Zomato,937,54,19,3.4,316,15,0.13,17803,1
GW14530,Swiggy,635,53,20,4.5,224,29,0.23,12700,0
GW14531,Swiggy,574,51,12,3.7,332,22,0.07,6888,1
GW14532,Zomato,1000,67,23,3.9,53,4,0.26,23000,1
GW14533,Swiggy,730,52,15,3.7,154,30,0.18,10950,1
GW14534,Swiggy,428,59,21,3.5,339,32,0.07,8988,1
GW14535,Zomato,505,14,15,3.9,120,4,0.17,7575,1
GW14536,Swiggy,668,61,25,3.4,323,1,0.08,16700,1
GW14537,Zomato,460,22,27,4.7,68,7,0.07,12420,0
GW14538,Swiggy,1160,26,19,3.8,192,24,0.05,22040,0
GW14539,Zomato,988,21,18,4.4,124,33,0.18,17784,0
GW14540,Swiggy,833,26,23,3.7,189,15,0.01,19159,0
GW14541,Swiggy,616,10,29,3.6,340,25,0.29,17864,1
GW14542,Zomato,826,17,22,4.5,85,25,0.02,18172,0
GW14543,Swiggy,415,25,20,4.3,294,14,0.28,8300,1
GW14544,Swiggy,463,24,29,3.6,291,12,0.11,13427,1
GW14545,Swiggy,778,28,28,4.3,445,12,0.18,21784,1
GW14546,Swiggy,1097,34,25,3.2,193,16,0.16,27425,1
GW14547,Swiggy,422,40,8,3.5,269,25,0.1,3376,1
GW14548,Zomato,378,51,8,4.5,221,11,0.1,3024,0
GW14549,Zomato,252,11,8,3.9,280,5,0.05,2016,1
GW14550,Zomato,1144,66,16,3.6,349,14,0.11,18304,1
GW14551,Swiggy,1145,68,28,4.1,65,29,0.19,32060,0
GW14552,Swiggy,1009,34,21,4.0,385,2,0.18,21189,1
GW14553,Zomato,319,40,25,4.3,162,2,0.26,7975,1
GW14554,Zomato,301,13,8,3.3,133,12,0.07,2408,1
GW14555,Swiggy,686,13,27,4.7,58,5,0.06,18522,0
GW14556,Swiggy,627,61,18,3.3,174,12,0.24,11286,1
GW14557,Swiggy,1020,21,9,4.0,95,33,0.24,9180,0
GW14558,Swiggy,1000,26,26,4.5,438,10,0.22,26000,1
GW14559,Zomato,343,30,9,3.8,272,35,0.05,3087,1
GW14560,Swiggy,808,38,26,4.8,323,13,0.27,21008,1
GW14561,Zomato,836,31,9,4.6,263,10,0.13,7524,0
GW14562,Swiggy,852,45,13,4.0,344,15,0.11,11076,0
GW14563,Swiggy,335,49,22,3.5,371,9,0.05,7370,1
GW14564,Zomato,767,25,18,3.3,171,26,0.06,13806,0
GW14565,Swiggy,991,24,23,4.6,372,2,0.04,22793,0
GW14566,Swiggy,679,39,27,3.5,397,34,0.16,18333,1
GW14567,Zomato,1112,55,28,3.7,380,22,0.12,31136,1
GW14568,Zomato,1078,60,29,3.2,123,12,0.05,31262,0
GW14569,Zomato,292,20,10,3.2,133,17,0.21,2920,1
GW14570,Swiggy,1073,66,10,3.6,144,18,0.1,10730,0
GW14571,Swiggy,959,22,26,4.8,100,21,0.21,24934,0
GW14572,Zomato,619,32,28,4.6,293,22,0.24,17332,0
GW14573,Swiggy,653,49,18,4.6,168,21,0.19,11754,0
GW14574,Zomato,552,64,13,4.7,131,35,0.01,7176,0
GW14575,Swiggy,431,50,16,3.5,61,25,0.09,6896,1
GW14576,Swiggy,418,43,12,5.0,256,13,0.02,5016,0
GW14577,Zomato,452,29,14,3.6,403,19,0.11,6328,1
GW14578,Swiggy,955,11,27,3.5,94,15,0.25,25785,1
GW14579,Swiggy,792,17,8,3.7,141,10,0.24,6336,1
GW14580,Swiggy,351,27,10,4.2,241,7,0.06,3510,0
GW14581,Swiggy,825,65,18,3.4,221,24,0.21,14850,1
GW14582,Swiggy,595,63,28,4.5,320,13,0.26,16660,1
GW14583,Swiggy,852,16,17,3.9,429,27,0.26,14484,1
GW14584,Swiggy,691,52,20,4.2,276,7,0.24,13820,0
GW14585,Zomato,499,40,10,4.5,124,6,0.08,4990,0
GW14586,Swiggy,432,31,18,4.8,366,16,0.29,7776,1
GW14587,Zomato,551,37,27,4.7,293,5,0.22,14877,0
GW14588,Swiggy,1127,34,16,4.2,138,13,0.21,18032,0
GW14589,Zomato,1112,61,18,5.0,53,26,0.28,20016,0
GW14590,Swiggy,529,10,16,4.2,91,17,0.11,8464,0
GW14591,Zomato,966,41,20,4.2,263,11,0.14,19320,0
GW14592,Zomato,338,34,16,3.5,201,14,0.14,5408,1
GW14593,Zomato,1054,57,21,3.5,68,22,0.04,22134,0
GW14594,Zomato,674,25,23,3.5,90,31,0.09,15502,0
GW14595,Swiggy,1170,38,24,4.3,140,35,0.21,28080,0
GW14596,Zomato,534,51,22,3.9,260,35,0.02,11748,0
GW14597,Zomato,920,33,18,3.9,410,29,0.14,16560,1
GW14598,Zomato,1124,26,19,3.4,190,29,0.22,21356,1
GW14599,Swiggy,379,51,18,3.9,115,28,0.22,6822,1
GW14600,Zomato,497,15,25,3.9,396,20,0.28,12425,1
GW14601,Swiggy,901,23,19,4.3,113,5,0.17,17119,0
GW14602,Swiggy,1150,35,15,3.9,189,28,0.07,17250,0
GW14603,Swiggy,438,69,28,4.0,78,31,0.23,12264,1
GW14604,Swiggy,340,37,17,3.7,263,22,0.16,5780,1
GW14605,Zomato,817,56,10,3.4,335,28,0.25,8170,1
GW14606,Zomato,987,45,27,3.7,122,27,0.07,26649,0
GW14607,Zomato,1095,40,11,3.3,246,26,0.01,12045,0
GW14608,Zomato,1088,36,20,3.6,431,26,0.09,21760,1
GW14609,Swiggy,414,11,27,3.8,149,27,0.06,11178,1
GW14610,Zomato,797,28,15,3.5,62,28,0.22,11955,1
GW14611,Swiggy,579,37,9,4.4,416,19,0.16,5211,1
GW14612,Zomato,790,54,9,3.7,179,7,0.12,7110,0
GW14613,Zomato,329,53,28,4.3,82,29,0.03,9212,0
GW14614,Zomato,1183,66,13,4.4,309,24,0.07,15379,0
GW14615,Swiggy,1119,30,27,4.0,123,22,0.28,30213,0
GW14616,Zomato,418,64,14,4.0,402,8,0.07,5852,1
GW14617,Swiggy,794,54,11,4.2,307,20,0.18,8734,1
GW14618,Swiggy,342,24,15,3.7,174,23,0.25,5130,1
GW14619,Zomato,873,43,25,3.2,240,12,0.09,21825,0
GW14620,Swiggy,628,49,17,4.4,317,28,0.24,10676,1
GW14621,Zomato,458,12,27,4.3,193,23,0.1,12366,0
GW14622,Swiggy,1158,10,18,4.1,109,21,0.18,20844,0
GW14623,Swiggy,1151,33,14,4.8,276,25,0.09,16114,0
GW14624,Zomato,443,52,12,4.1,378,33,0.18,5316,1
GW14625,Swiggy,513,36,18,3.7,180,4,0.07,9234,0
GW14626,Swiggy,496,18,25,4.5,269,9,0.24,12400,1
GW14627,Swiggy,879,33,23,4.9,229,21,0.15,20217,0
GW14628,Swiggy,697,26,26,4.5,65,1,0.28,18122,0
GW14629,Zomato,989,37,27,4.8,260,25,0.19,26703,0
GW14630,Swiggy,770,48,12,3.4,279,32,0.25,9240,1
GW14631,Zomato,1168,64,14,3.4,223,17,0.26,16352,1
GW14632,Zomato,960,13,10,3.5,336,14,0.16,9600,1
GW14633,Swiggy,728,38,17,4.5,50,21,0.22,12376,0
GW14634,Zomato,526,54,26,3.9,79,3,0.17,13676,1
GW14635,Zomato,378,37,12,4.1,65,1,0.02,4536,0
GW14636,Swiggy,551,65,12,3.7,117,17,0.22,6612,1
GW14637,Swiggy,823,46,29,4.5,137,22,0.3,23867,0
GW14638,Swiggy,763,38,18,4.7,217,31,0.26,13734,0
GW14639,Zomato,609,53,26,3.5,136,11,0.03,15834,0
GW14640,Zomato,1092,61,19,3.5,66,4,0.28,20748,1
GW14641,Swiggy,606,38,24,3.8,148,19,0.07,14544,0
GW14642,Zomato,715,14,29,3.7,425,31,0.03,20735,1
GW14643,Zomato,421,20,29,4.2,331,27,0.01,12209,1
GW14644,Zomato,1006,11,27,4.6,340,18,0.13,27162,0
GW14645,Zomato,337,13,22,4.6,448,14,0.1,7414,1
GW14646,Swiggy,749,19,25,3.6,377,5,0.06,18725,1
GW14647,Zomato,1145,65,16,3.5,294,23,0.04,18320,0
GW14648,Zomato,332,48,29,3.9,192,26,0.11,9628,1
GW14649,Zomato,766,53,24,3.5,166,11,0.08,18384,0
GW14650,Swiggy,1110,17,18,3.4,309,27,0.2,19980,1
GW14651,Swiggy,800,64,13,3.6,330,20,0.12,10400,1
GW14652,Swiggy,1145,32,19,3.9,185,14,0.14,21755,0
GW14653,Swiggy,571,36,18,4.3,77,28,0.23,10278,0
GW14654,Zomato,714,32,24,4.5,429,5,0.11,17136,0
GW14655,Swiggy,1062,57,17,3.6,412,33,0.06,18054,1
GW14656,Zomato,836,43,20,4.7,55,31,0.1,16720,0
GW14657,Zomato,862,44,12,3.3,360,26,0.21,10344,1
GW14658,Zomato,390,26,11,4.0,434,7,0.04,4290,1
GW14659,Swiggy,854,56,14,4.3,116,34,0.2,11956,0
GW14660,Zomato,880,59,22,3.7,229,3,0.22,19360,1
GW14661,Zomato,1049,19,9,4.4,250,24,0.2,9441,0
GW14662,Zomato,870,63,24,4.8,89,7,0.12,20880,0
GW14663,Swiggy,804,11,28,3.4,133,28,0.2,22512,1
GW14664,Swiggy,385,26,15,4.1,193,32,0.25,5775,1
GW14665,Swiggy,579,40,23,3.2,123,7,0.1,13317,0
GW14666,Swiggy,978,25,27,3.7,127,9,0.09,26406,0
GW14667,Swiggy,644,33,10,3.4,424,15,0.29,6440,1
GW14668,Zomato,405,66,29,4.3,449,9,0.27,11745,1
GW14669,Zomato,288,16,24,3.6,64,34,0.09,6912,1
GW14670,Swiggy,531,28,12,3.7,218,4,0.06,6372,0
GW14671,Swiggy,1089,25,21,3.6,395,14,0.13,22869,1
GW14672,Zomato,1119,42,21,3.6,59,18,0.16,23499,1
GW14673,Swiggy,787,45,21,3.6,365,4,0.06,16527,1
GW14674,Zomato,793,54,18,4.5,445,3,0.02,14274,0
GW14675,Swiggy,295,19,27,4.9,342,19,0.25,7965,1
GW14676,Swiggy,917,52,20,4.1,305,27,0.28,18340,1
GW14677,Swiggy,493,60,29,4.3,319,30,0.03,14297,1
GW14678,Zomato,1152,24,16,4.7,271,13,0.25,18432,0
GW14679,Swiggy,796,52,27,4.1,207,33,0.14,21492,0
GW14680,Zomato,699,12,9,3.7,404,4,0.06,6291,1
GW14681,Swiggy,527,11,19,4.9,272,35,0.12,10013,0
GW14682,Swiggy,1003,52,15,4.8,151,19,0.26,15045,0
GW14683,Zomato,655,51,23,3.6,429,32,0.05,15065,1
GW14684,Swiggy,1139,44,8,4.5,195,5,0.04,9112,0
GW14685,Zomato,1020,36,23,4.4,431,17,0.29,23460,1
GW14686,Swiggy,295,14,13,4.4,376,35,0.1,3835,1
GW14687,Swiggy,1195,24,27,4.7,54,17,0.26,32265,0
GW14688,Zomato,998,45,13,4.4,138,17,0.17,12974,0
GW14689,Zomato,769,58,10,4.1,321,25,0.08,7690,0
GW14690,Swiggy,1021,42,16,4.7,256,8,0.1,16336,0
GW14691,Zomato,520,10,26,3.7,389,28,0.13,13520,1
GW14692,Swiggy,805,21,10,4.4,90,19,0.05,8050,0
GW14693,Zomato,487,51,28,4.5,237,8,0.22,13636,1
GW14694,Zomato,416,50,14,4.8,135,9,0.13,5824,0
GW14695,Swiggy,625,18,21,5.0,332,18,0.27,13125,1
GW14696,Swiggy,837,66,29,4.2,317,3,0.28,24273,1
GW14697,Swiggy,918,67,21,4.1,201,27,0.27,19278,0
GW14698,Swiggy,450,61,10,4.3,203,34,0.2,4500,1
GW14699,Swiggy,995,29,12,4.4,421,16,0.15,11940,0
GW14700,Zomato,481,39,12,4.5,403,30,0.03,5772,1
GW14701,Zomato,695,23,26,3.7,446,10,0.23,18070,1
GW14702,Swiggy,973,67,17,4.1,325,23,0.04,16541,0
